,BTCUSDT.csv,ETHUSDT.csv,LTCUSDT.csv,XRPUSDT.csv,cash_balance,crypto_balance,revenue,total_balance,transaction_cost
2019-01-03 16:20:00,0.0,10.0,0.0,0.0,98657.67917499984,1522.1000000000001,0.049999999999954525,100179.77917499984,0.0
2019-01-03 16:21:00,0.0,10.0,0.0,0.0,98657.67917499985,1521.15,-0.9499999999999886,100178.82917499985,0.0
2019-01-03 16:22:00,0.0,10.0,0.0,0.0,98657.67917499985,1519.5,-1.6500000000002046,100177.17917499985,0.0
2019-01-03 16:23:00,0.0,10.0,0.0,0.0,98657.67917499985,1518.425,-1.074999999999875,100176.10417499985,0.0
2019-01-03 16:24:00,0.0,10.0,0.0,0.0,98657.67917499985,1515.8000000000002,-2.6249999999998863,100173.47917499985,0.0
2019-01-03 16:25:00,0.0,10.0,0.0,0.0,98657.67917499985,1511.6,-4.200000000000159,100169.27917499986,0.0
2019-01-03 16:26:00,0.0,10.0,0.0,0.0,98657.67917499985,1505.425,-6.175000000000068,100163.10417499985,0.0
2019-01-03 16:27:00,0.0,10.0,0.0,0.0,98657.67917499985,1505.7500000000002,0.32500000000027285,100163.42917499985,0.0
2019-01-03 16:28:00,0.0,10.0,0.0,0.0,98657.67917499985,1504.8000000000002,-0.9499999999999886,100162.47917499985,0.0
2019-01-03 16:29:00,0.0,10.0,0.0,0.0,98657.67917499985,1502.35,-2.4500000000003297,100160.02917499986,0.0
2019-01-03 16:30:00,0.0,10.0,0.0,0.0,98657.67917499985,1504.0,1.6500000000002046,100161.67917499985,0.0
2019-01-03 16:31:00,0.0,10.0,0.0,0.0,98657.67917499985,1505.975,1.974999999999909,100163.65417499986,0.0
2019-01-03 16:32:00,0.0,10.0,0.0,0.0,98657.67917499987,1504.075,-1.8999999999999773,100161.75417499986,0.0
2019-01-03 16:33:00,0.0,10.0,0.0,0.0,98657.67917499987,1504.7749999999999,0.6999999999999318,100162.45417499986,0.0
2019-01-03 16:34:00,0.0,10.0,0.0,0.0,98657.67917499987,1506.75,1.9750000000001933,100164.42917499987,0.0
2019-01-03 16:35:00,0.0,10.0,0.0,0.0,98657.67917499987,1509.8500000000001,3.1000000000000227,100167.52917499987,0.0
2019-01-03 16:36:00,0.0,10.0,0.0,0.0,98657.67917499987,1512.6000000000001,2.750000000000057,100170.27917499987,0.0
2019-01-03 16:37:00,0.0,10.0,0.0,0.0,98657.67917499987,1513.175,0.5749999999997613,100170.85417499987,0.0
2019-01-03 16:38:00,0.0,10.0,0.0,0.0,98657.67917499987,1513.725,0.5500000000000682,100171.40417499987,0.0
2019-01-03 16:39:00,0.0,10.0,0.0,0.0,98657.67917499987,1511.225,-2.5,100168.90417499987,0.0
2019-01-03 16:40:00,0.0,10.0,0.0,0.0,98657.67917499987,1510.3500000000004,-0.8749999999997726,100168.02917499987,0.0
2019-01-03 16:41:00,0.0,10.0,0.0,0.0,98657.67917499988,1512.2000000000003,1.8500000000000227,100169.87917499988,0.0
2019-01-03 16:42:00,0.0,10.0,0.0,0.0,98657.67917499988,1512.4250000000002,0.22499999999979536,100170.10417499988,0.0
2019-01-03 16:43:00,0.0,10.0,0.0,0.0,98657.67917499988,1511.8000000000002,-0.625,100169.47917499988,0.0
2019-01-03 16:44:00,0.0,10.0,0.0,0.0,98657.67917499988,1511.6,-0.20000000000010232,100169.27917499989,0.0
2019-01-03 16:45:00,0.0,10.0,0.0,0.0,98657.6791749999,1512.0249999999999,0.4249999999998977,100169.70417499989,0.0
2019-01-03 16:46:00,0.0,10.0,0.0,0.0,98657.67917499988,1512.3500000000001,0.32500000000027285,100170.02917499989,0.0
2019-01-03 16:47:00,0.0,10.0,0.0,0.0,98657.67917499988,1512.3,-0.05000000000023874,100169.97917499988,0.0
2019-01-03 16:48:00,0.0,10.0,0.0,0.0,98657.67917499988,1510.6,-1.699999999999875,100168.27917499989,0.0
2019-01-03 16:49:00,0.0,10.0,0.0,0.0,98657.67917499988,1508.4999999999995,-2.100000000000364,100166.17917499988,0.0
2019-01-03 16:50:00,0.0,10.0,0.0,0.0,98657.67917499988,1510.1,1.6000000000002501,100167.77917499989,0.0
2019-01-03 16:51:00,0.0,10.0,0.0,0.0,98657.67917499988,1510.4750000000001,0.3750000000002274,100168.15417499989,0.0
2019-01-03 16:52:00,0.0,10.0,0.0,0.0,98657.67917499988,1509.0500000000002,-1.4249999999998408,100166.72917499988,0.0
2019-01-03 16:53:00,0.0,10.0,0.0,0.0,98657.67917499988,1507.375,-1.675000000000182,100165.05417499988,0.0
2019-01-03 16:54:00,0.0,10.0,0.0,0.0,98657.67917499988,1506.9499999999998,-0.4250000000001819,100164.62917499988,0.0
2019-01-03 16:55:00,0.0,10.0,0.0,0.0,98657.67917499988,1506.3999999999999,-0.5500000000000682,100164.07917499988,0.0
2019-01-03 16:56:00,0.0,10.0,0.0,0.0,98657.67917499987,1504.6750000000002,-1.724999999999568,100162.35417499987,0.0
2019-01-03 16:57:00,0.0,10.0,0.0,0.0,98657.67917499987,1501.35,-3.3250000000003865,100159.02917499987,0.0
2019-01-03 16:58:00,0.0,10.0,0.0,0.0,98657.67917499987,1498.75,-2.599999999999909,100156.42917499987,0.0
2019-01-03 16:59:00,0.0,10.0,0.0,0.0,98657.67917499987,1493.8,-4.9500000000000455,100151.47917499987,0.0
2019-01-03 17:00:00,0.0,10.0,0.0,0.0,98657.67917499988,1496.275,2.4750000000000227,100153.95417499988,0.0
2019-01-03 17:01:00,0.0,10.0,0.0,0.0,98657.67917499988,1498.025,1.7500000000001137,100155.70417499988,0.0
2019-01-03 17:02:00,0.0,10.0,0.0,0.0,98657.67917499987,1499.35,1.3249999999999318,100157.02917499987,0.0
2019-01-03 17:03:00,0.0,10.0,0.0,0.0,98657.67917499987,1501.0500000000002,1.7000000000001592,100158.72917499987,0.0
2019-01-03 17:04:00,0.0,10.0,0.0,0.0,98657.67917499988,1501.4,0.3499999999999659,100159.07917499988,0.0
2019-01-03 17:05:00,0.0,10.0,0.0,0.0,98657.67917499988,1500.3999999999999,-1.0000000000002274,100158.07917499988,0.0
2019-01-03 17:06:00,0.0,10.0,0.0,0.0,98657.67917499988,1500.2499999999998,-0.1500000000001478,100157.92917499988,0.0
2019-01-03 17:07:00,0.0,10.0,0.0,0.0,98657.67917499988,1500.475,0.22500000000007958,100158.15417499989,0.0
2019-01-03 17:08:00,0.0,10.0,0.0,0.0,98657.67917499988,1502.5,2.025000000000148,100160.17917499988,0.0
2019-01-03 17:09:00,0.0,10.0,0.0,0.0,98657.67917499988,1504.5749999999998,2.074999999999818,100162.25417499988,0.0
2019-01-03 17:10:00,0.0,10.0,0.0,0.0,98657.67917499988,1505.3,0.7250000000001933,100162.97917499988,0.0
2019-01-03 17:11:00,0.0,10.0,0.0,0.0,98657.67917499988,1502.6999999999998,-2.6000000000001933,100160.37917499988,0.0
2019-01-03 17:12:00,0.0,10.0,0.0,0.0,98657.67917499987,1500.725,-1.974999999999909,100158.40417499987,0.0
2019-01-03 17:13:00,0.0,10.0,0.0,0.0,98657.67917499988,1501.575,0.8500000000000796,100159.25417499988,0.0
2019-01-03 17:14:00,0.0,10.0,0.0,0.0,98657.67917499988,1502.5749999999998,0.9999999999999432,100160.25417499988,0.0
2019-01-03 17:15:00,0.0,10.0,0.0,0.0,98657.67917499988,1502.025,-0.549999999999784,100159.70417499988,0.0
2019-01-03 17:16:00,0.0,10.0,0.0,0.0,98657.67917499988,1499.4,-2.6250000000001705,100157.07917499988,0.0
2019-01-03 17:17:00,0.0,10.0,0.0,0.0,98657.67917499988,1498.0,-1.3999999999998636,100155.67917499988,0.0
2019-01-03 17:18:00,0.0,10.0,0.0,0.0,98657.67917499988,1500.6999999999998,2.699999999999818,100158.37917499988,0.0
2019-01-03 17:19:00,0.0,10.0,0.0,0.0,98657.67917499988,1501.575,0.8750000000000568,100159.25417499988,0.0
2019-01-03 17:20:00,0.0,10.0,0.0,0.0,98657.67917499988,1502.275,0.700000000000216,100159.95417499988,0.0
2019-01-03 17:21:00,0.0,10.0,0.0,0.0,98657.67917499988,1500.95,-1.325000000000216,100158.62917499988,0.0
2019-01-03 17:22:00,0.0,10.0,0.0,0.0,98657.67917499988,1499.5249999999999,-1.425000000000125,100157.20417499988,0.0
2019-01-03 17:23:00,0.0,10.0,0.0,0.0,98657.67917499988,1498.625,-0.8999999999997499,100156.30417499988,0.0
2019-01-03 17:24:00,0.0,10.0,0.0,0.0,98657.67917499988,1498.3249999999998,-0.3000000000002956,100156.00417499988,0.0
2019-01-03 17:25:00,0.0,10.0,0.0,0.0,98657.67917499988,1498.625,0.3000000000002956,100156.30417499988,0.0
2019-01-03 17:26:00,0.0,10.0,0.0,0.0,98657.67917499988,1498.9250000000002,0.30000000000001137,100156.60417499988,0.0
2019-01-03 17:27:00,0.0,10.0,0.0,0.0,98657.67917499988,1499.5499999999997,0.6249999999997158,100157.22917499988,0.0
2019-01-03 17:28:00,0.0,10.0,0.0,0.0,98657.6791749999,1498.65,-0.8999999999997499,100156.32917499989,0.0
2019-01-03 17:29:00,0.0,10.0,0.0,0.0,98657.6791749999,1498.025,-0.625,100155.70417499989,0.0
2019-01-03 17:30:00,0.0,10.0,0.0,0.0,98657.6791749999,1497.8249999999998,-0.20000000000038654,100155.50417499989,0.0
2019-01-03 17:31:00,0.0,10.0,0.0,0.0,98657.6791749999,1497.9250000000002,0.10000000000047748,100155.6041749999,0.0
2019-01-03 17:32:00,0.0,10.0,0.0,0.0,98657.6791749999,1497.9250000000002,0.0,100155.6041749999,0.0
2019-01-03 17:33:00,0.0,10.0,0.0,0.0,98657.67917499991,1496.9,-1.0250000000002046,100154.5791749999,0.0
2019-01-03 17:34:00,0.0,10.0,0.0,0.0,98657.6791749999,1496.1750000000002,-0.724999999999909,100153.8541749999,0.0
2019-01-03 17:35:00,0.0,10.0,0.0,0.0,98657.6791749999,1496.975,0.7999999999998408,100154.6541749999,0.0
2019-01-03 17:36:00,0.0,10.0,0.0,0.0,98657.67917499991,1498.65,1.675000000000182,100156.3291749999,0.0
2019-01-03 17:37:00,0.0,10.0,0.0,0.0,98657.6791749999,1501.1750000000002,2.5249999999999773,100158.8541749999,0.0
2019-01-03 17:38:00,0.0,10.0,0.0,0.0,98657.67917499991,1502.8999999999999,1.7249999999998522,100160.5791749999,0.0
2019-01-03 17:39:00,0.0,10.0,0.0,0.0,98657.67917499991,1504.125,1.2250000000000227,100161.80417499991,0.0
2019-01-03 17:40:00,0.0,10.0,0.0,0.0,98657.67917499991,1505.8249999999998,1.699999999999875,100163.5041749999,0.0
2019-01-03 17:41:00,0.0,10.0,0.0,0.0,98657.67917499991,1507.5,1.675000000000182,100165.17917499991,0.0
2019-01-03 17:42:00,0.0,10.0,0.0,0.0,98657.67917499991,1509.8749999999998,2.3749999999998295,100167.55417499991,0.0
2019-01-03 17:43:00,0.0,10.0,0.0,0.0,98657.67917499991,1509.25,-0.6249999999997158,100166.92917499991,0.0
2019-01-03 17:44:00,0.0,10.0,0.0,0.0,98657.67917499991,1507.9499999999998,-1.3000000000002387,100165.6291749999,0.0
2019-01-03 17:45:00,0.0,10.0,0.0,0.0,98657.67917499991,1507.5,-0.44999999999987494,100165.17917499991,0.0
2019-01-03 17:46:00,0.0,10.0,0.0,0.0,98657.67917499991,1506.6999999999998,-0.8000000000001251,100164.3791749999,0.0
2019-01-03 17:47:00,0.0,10.0,0.0,0.0,98657.6791749999,1506.6,-0.09999999999990905,100164.2791749999,0.0
2019-01-03 17:48:00,0.0,10.0,0.0,0.0,98657.67917499991,1507.825,1.2250000000000227,100165.5041749999,0.0
2019-01-03 17:49:00,0.0,10.0,0.0,0.0,98657.67917499991,1508.875,1.0499999999998977,100166.55417499991,0.0
2019-01-03 17:50:00,0.0,10.0,0.0,0.0,98657.67917499991,1508.5,-0.37499999999994316,100166.17917499991,0.0
2019-01-03 17:51:00,0.0,10.0,0.0,0.0,98657.67917499991,1508.975,0.4749999999998522,100166.65417499992,0.0
2019-01-03 17:52:00,0.0,10.0,0.0,0.0,98657.67917499991,1509.5499999999997,0.5750000000000455,100167.22917499991,0.0
2019-01-03 17:53:00,0.0,10.0,0.0,0.0,98657.67917499991,1509.475,-0.07499999999993179,100167.15417499992,0.0
2019-01-03 17:54:00,0.0,10.0,0.0,0.0,98657.67917499991,1510.05,0.5750000000000455,100167.72917499991,0.0
2019-01-03 17:55:00,0.0,10.0,0.0,0.0,98657.67917499992,1511.3999999999999,1.349999999999909,100169.07917499992,0.0
2019-01-03 17:56:00,0.0,10.0,0.0,0.0,98657.67917499992,1511.0,-0.3999999999999204,100168.67917499992,0.0
2019-01-03 17:57:00,0.0,10.0,0.0,0.0,98657.67917499992,1509.35,-1.6499999999999204,100167.02917499993,0.0
2019-01-03 17:58:00,0.0,10.0,0.0,0.0,98657.67917499992,1508.85,-0.5000000000001137,100166.52917499993,0.0
2019-01-03 17:59:00,0.0,10.0,0.0,0.0,98657.67917499992,1508.875,0.024999999999977263,100166.55417499992,0.0
2019-01-03 18:00:00,0.0,10.0,0.0,0.0,98657.67917499992,1509.05,0.17500000000012506,100166.72917499993,0.0
2019-01-03 18:01:00,0.0,10.0,0.0,0.0,98657.67917499992,1509.8249999999998,0.7749999999998636,100167.50417499992,0.0
2019-01-03 18:02:00,0.0,10.0,0.0,0.0,98657.67917499992,1511.575,1.7500000000001137,100169.25417499992,0.0
2019-01-03 18:03:00,0.0,10.0,0.0,0.0,98657.67917499992,1512.875,1.2999999999999545,100170.55417499992,0.0
2019-01-03 18:04:00,0.0,10.0,0.0,0.0,98657.67917499992,1513.0500000000002,0.17500000000012506,100170.72917499993,0.0
2019-01-03 18:05:00,0.0,10.0,0.0,0.0,98657.67917499992,1513.0,-0.049999999999954525,100170.67917499992,0.0
2019-01-03 18:06:00,0.0,10.0,0.0,0.0,98657.67917499992,1513.475,0.4749999999998522,100171.15417499993,0.0
2019-01-03 18:07:00,0.0,10.0,0.0,0.0,98657.67917499994,1514.075,0.6000000000000227,100171.75417499994,0.0
2019-01-03 18:08:00,0.0,10.0,0.0,0.0,98657.67917499994,1517.15,3.0750000000000455,100174.82917499993,0.0
2019-01-03 18:09:00,0.0,10.0,0.0,0.0,98657.67917499994,1518.375,1.2250000000000227,100176.05417499994,0.0
2019-01-03 18:10:00,0.0,10.0,0.0,0.0,98657.67917499994,1520.1,1.7249999999998522,100177.77917499995,0.0
2019-01-03 18:11:00,0.0,10.0,0.0,0.0,98657.67917499995,1521.2,1.1000000000001364,100178.87917499995,0.0
2019-01-03 18:12:00,0.0,10.0,0.0,0.0,98657.67917499995,1521.0,-0.20000000000010232,100178.67917499995,0.0
2019-01-03 18:13:00,0.0,10.0,0.0,0.0,98657.67917499995,1521.15,0.1500000000001478,100178.82917499995,0.0
2019-01-03 18:14:00,0.0,10.0,0.0,0.0,98657.67917499995,1520.2,-0.9499999999999886,100177.87917499995,0.0
2019-01-03 18:15:00,0.0,10.0,0.0,0.0,98657.67917499995,1519.4499999999998,-0.7500000000001705,100177.12917499995,0.0
2019-01-03 18:16:00,0.0,10.0,0.0,0.0,98657.67917499995,1517.0499999999997,-2.400000000000091,100174.72917499996,0.0
2019-01-03 18:17:00,0.0,10.0,0.0,0.0,98657.67917499995,1515.2,-1.8499999999997385,100172.87917499995,0.0
2019-01-03 18:18:00,0.0,10.0,0.0,0.0,98657.67917499995,1514.8249999999998,-0.3750000000002274,100172.50417499995,0.0
2019-01-03 18:19:00,0.0,10.0,0.0,0.0,98657.67917499995,1514.625,-0.1999999999998181,100172.30417499995,0.0
2019-01-03 18:20:00,0.0,10.0,0.0,0.0,98657.67917499995,1514.6000000000001,-0.024999999999977263,100172.27917499996,0.0
2019-01-03 18:21:00,0.0,10.0,0.0,0.0,98657.67917499995,1514.3000000000002,-0.30000000000001137,100171.97917499996,0.0
2019-01-03 18:22:00,0.0,10.0,0.0,0.0,98657.67917499995,1512.85,-1.4500000000001023,100170.52917499996,0.0
2019-01-03 18:23:00,0.0,10.0,0.0,0.0,98657.67917499997,1513.45,0.6000000000000227,100171.12917499997,0.0
2019-01-03 18:24:00,0.0,10.0,0.0,0.0,98657.67917499997,1513.375,-0.07499999999993179,100171.05417499997,0.0
2019-01-03 18:25:00,0.0,10.0,0.0,0.0,98657.67917499997,1513.45,0.07499999999993179,100171.12917499997,0.0
2019-01-03 18:26:00,0.0,10.0,0.0,0.0,98657.67917499995,1513.475,0.024999999999977263,100171.15417499996,0.0
2019-01-03 18:27:00,0.0,10.0,0.0,0.0,98657.67917499995,1513.55,0.07499999999993179,100171.22917499996,0.0
2019-01-03 18:28:00,0.0,10.0,0.0,0.0,98657.67917499995,1514.125,0.5750000000000455,100171.80417499995,0.0
2019-01-03 18:29:00,0.0,10.0,0.0,0.0,98657.67917499995,1514.1000000000004,-0.024999999999693046,100171.77917499996,0.0
2019-01-03 18:30:00,0.0,10.0,0.0,0.0,98657.67917499997,1514.525,0.4249999999998977,100172.20417499996,0.0
2019-01-03 18:31:00,0.0,10.0,0.0,0.0,98657.67917499995,1514.5499999999997,0.024999999999693046,100172.22917499996,0.0
2019-01-03 18:32:00,0.0,10.0,0.0,0.0,98657.67917499997,1514.275,-0.2749999999997499,100171.95417499996,0.0
2019-01-03 18:33:00,0.0,10.0,0.0,0.0,98657.67917499997,1514.025,-0.25000000000005684,100171.70417499996,0.0
2019-01-03 18:34:00,0.0,10.0,0.0,0.0,98657.67917499995,1513.725,-0.30000000000001137,100171.40417499996,0.0
2019-01-03 18:35:00,0.0,10.0,0.0,0.0,98657.67917499995,1513.6750000000002,-0.049999999999954525,100171.35417499996,0.0
2019-01-03 18:36:00,0.0,10.0,0.0,0.0,98657.67917499995,1513.075,-0.6000000000000227,100170.75417499995,0.0
2019-01-03 18:37:00,0.0,10.0,0.0,0.0,98657.67917499995,1512.1249999999998,-0.9500000000002728,100169.80417499995,0.0
2019-01-03 18:38:00,0.0,10.0,0.0,0.0,98657.67917499995,1511.3249999999998,-0.7999999999998408,100169.00417499995,0.0
2019-01-03 18:39:00,0.0,10.0,0.0,0.0,98657.67917499994,1508.9750000000001,-2.349999999999852,100166.65417499995,0.0
2019-01-03 18:40:00,0.0,10.0,0.0,0.0,98657.67917499995,1506.775,-2.1999999999999886,100164.45417499995,0.0
2019-01-03 18:41:00,0.0,10.0,0.0,0.0,98657.67917499995,1505.875,-0.9000000000000341,100163.55417499995,0.0
2019-01-03 18:42:00,0.0,10.0,0.0,0.0,98657.67917499995,1504.725,-1.150000000000091,100162.40417499996,0.0
2019-01-03 18:43:00,0.0,10.0,0.0,0.0,98657.67917499995,1506.05,1.3249999999999318,100163.72917499996,0.0
2019-01-03 18:44:00,0.0,10.0,0.0,0.0,98657.67917499995,1507.0,0.9499999999999886,100164.67917499995,0.0
2019-01-03 18:45:00,0.0,10.0,0.0,0.0,98657.67917499995,1506.0000000000002,-0.9999999999996589,100163.67917499995,0.0
2019-01-03 18:46:00,0.0,10.0,0.0,0.0,98657.67917499995,1505.575,-0.4250000000001819,100163.25417499995,0.0
2019-01-03 18:47:00,0.0,10.0,0.0,0.0,98657.67917499995,1504.8249999999998,-0.7500000000001705,100162.50417499995,0.0
2019-01-03 18:48:00,0.0,10.0,0.0,0.0,98657.67917499995,1502.55,-2.2749999999999204,100160.22917499996,0.0
2019-01-03 18:49:00,0.0,10.0,0.0,0.0,98657.67917499995,1502.3000000000002,-0.24999999999977263,100159.97917499996,0.0
2019-01-03 18:50:00,0.0,10.0,0.0,0.0,98657.67917499995,1505.2999999999997,2.9999999999995453,100162.97917499996,0.0
2019-01-03 18:51:00,0.0,10.0,0.0,0.0,98657.67917499997,1507.525,2.22500000000025,100165.20417499996,0.0
2019-01-03 18:52:00,0.0,10.0,0.0,0.0,98657.67917499995,1507.925,0.3999999999999204,100165.60417499996,0.0
2019-01-03 18:53:00,0.0,10.0,0.0,0.0,98657.67917499995,1508.4250000000002,0.5000000000003979,100166.10417499996,0.0
2019-01-03 18:54:00,0.0,10.0,0.0,0.0,98657.67917499997,1509.1499999999999,0.7249999999996248,100166.82917499996,0.0
2019-01-03 18:55:00,0.0,10.0,0.0,0.0,98657.67917499997,1508.95,-0.1999999999998181,100166.62917499997,0.0
2019-01-03 18:56:00,0.0,10.0,0.0,0.0,98657.67917499997,1509.625,0.6749999999999545,100167.30417499997,0.0
2019-01-03 18:57:00,0.0,10.0,0.0,0.0,98657.67917499997,1510.725,1.0999999999998522,100168.40417499997,0.0
2019-01-03 18:58:00,0.0,10.0,0.0,0.0,98657.67917499997,1511.225,0.5000000000001137,100168.90417499997,0.0
2019-01-03 18:59:00,0.0,10.0,0.0,0.0,98657.67917499998,1510.9,-0.32499999999998863,100168.57917499998,0.0
2019-01-03 19:00:00,0.0,10.0,0.0,0.0,98657.67917499998,1510.575,-0.32499999999998863,100168.25417499998,0.0
2019-01-03 19:01:00,0.0,10.0,0.0,0.0,98657.67917499998,1509.7749999999999,-0.8000000000001251,100167.45417499998,0.0
2019-01-03 19:02:00,0.0,10.0,0.0,0.0,98657.67917499998,1507.825,-1.9499999999999318,100165.50417499998,0.0
2019-01-03 19:03:00,0.0,10.0,0.0,0.0,98657.67917499998,1506.9499999999998,-0.8750000000000568,100164.62917499998,0.0
2019-01-03 19:04:00,0.0,10.0,0.0,0.0,98657.67917499998,1506.9500000000003,2.8421709430404007e-13,100164.62917499998,0.0
2019-01-03 19:05:00,0.0,10.0,0.0,0.0,98657.67917499997,1506.8499999999997,-0.10000000000047748,100164.52917499997,0.0
2019-01-03 19:06:00,0.0,10.0,0.0,0.0,98657.67917499997,1506.6000000000004,-0.2499999999994884,100164.27917499997,0.0
2019-01-03 19:07:00,0.0,10.0,0.0,0.0,98657.67917499998,1506.3999999999999,-0.20000000000038654,100164.07917499998,0.0
2019-01-03 19:08:00,0.0,10.0,0.0,0.0,98657.67917499998,1506.25,-0.14999999999986358,100163.92917499998,0.0
2019-01-03 19:09:00,0.0,10.0,0.0,0.0,98657.67917499998,1506.9,0.6499999999999773,100164.57917499998,0.0
2019-01-03 19:10:00,0.0,10.0,0.0,0.0,98657.67917499997,1507.0499999999997,0.14999999999986358,100164.72917499997,0.0
2019-01-03 19:11:00,0.0,10.0,0.0,0.0,98657.67917499998,1508.4,1.3500000000001933,100166.07917499998,0.0
2019-01-03 19:12:00,0.0,10.0,0.0,0.0,98657.67917499997,1509.4750000000001,1.0750000000001592,100167.15417499997,0.0
2019-01-03 19:13:00,0.0,10.0,0.0,0.0,98657.67917499997,1510.05,0.5749999999997613,100167.72917499997,0.0
2019-01-03 19:14:00,0.0,10.0,0.0,0.0,98657.67917499997,1510.625,0.5750000000000455,100168.30417499997,0.0
2019-01-03 19:15:00,0.0,10.0,0.0,0.0,98657.67917499997,1512.9250000000002,2.300000000000182,100170.60417499997,0.0
2019-01-03 19:16:00,0.0,10.0,0.0,0.0,98657.67917499997,1514.875,1.9499999999999318,100172.55417499997,0.0
2019-01-03 19:17:00,0.0,10.0,0.0,0.0,98657.67917499997,1516.375,1.4999999999997726,100174.05417499997,0.0
2019-01-03 19:18:00,0.0,10.0,0.0,0.0,98657.67917499997,1517.0499999999997,0.6749999999999545,100174.72917499997,0.0
2019-01-03 19:19:00,0.0,10.0,0.0,0.0,98657.67917499997,1515.4499999999998,-1.599999999999966,100173.12917499997,0.0
2019-01-03 19:20:00,0.0,10.0,0.0,0.0,98657.67917499997,1514.75,-0.6999999999999318,100172.42917499997,0.0
2019-01-03 19:21:00,0.0,10.0,0.0,0.0,98657.67917499997,1514.7249999999997,-0.02500000000026148,100172.40417499997,0.0
2019-01-03 19:22:00,0.0,10.0,0.0,0.0,98657.67917499997,1514.2499999999998,-0.4749999999998522,100171.92917499997,0.0
2019-01-03 19:23:00,0.0,10.0,0.0,0.0,98657.67917499997,1513.65,-0.5999999999997385,100171.32917499996,0.0
2019-01-03 19:24:00,0.0,10.0,0.0,0.0,98657.67917499995,1513.425,-0.22500000000007958,100171.10417499996,0.0
2019-01-03 19:25:00,0.0,10.0,0.0,0.0,98657.67917499997,1513.4,-0.024999999999977263,100171.07917499996,0.0
2019-01-03 19:26:00,0.0,10.0,0.0,0.0,98657.67917499997,1513.325,-0.07499999999993179,100171.00417499997,0.0
2019-01-03 19:27:00,0.0,10.0,0.0,0.0,98657.67917499997,1513.25,-0.075000000000216,100170.92917499997,0.0
2019-01-03 19:28:00,0.0,10.0,0.0,0.0,98657.67917499997,1513.075,-0.17499999999984084,100170.75417499997,0.0
2019-01-03 19:29:00,0.0,10.0,0.0,0.0,98657.67917499997,1513.25,0.17499999999984084,100170.92917499997,0.0
2019-01-03 19:30:00,0.0,10.0,0.0,0.0,98657.67917499997,1512.9250000000002,-0.3249999999997044,100170.60417499997,0.0
2019-01-03 19:31:00,0.0,10.0,0.0,0.0,98657.67917499997,1513.6000000000001,0.6749999999999545,100171.27917499997,0.0
2019-01-03 19:32:00,0.0,10.0,0.0,0.0,98657.67917499997,1514.425,0.8249999999998181,100172.10417499997,0.0
2019-01-03 19:33:00,0.0,10.0,0.0,0.0,98657.67917499997,1514.6,0.17499999999984084,100172.27917499997,0.0
2019-01-03 19:34:00,0.0,10.0,0.0,0.0,98657.67917499998,1514.4,-0.1999999999998181,100172.07917499998,0.0
2019-01-03 19:35:00,0.0,10.0,0.0,0.0,98657.67917499997,1513.85,-0.5500000000000682,100171.52917499997,0.0
2019-01-03 19:36:00,0.0,10.0,0.0,0.0,98657.67917499997,1513.425,-0.4249999999998977,100171.10417499997,0.0
2019-01-03 19:37:00,0.0,10.0,0.0,0.0,98657.67917499997,1513.0500000000002,-0.37499999999994316,100170.72917499997,0.0
2019-01-03 19:38:00,0.0,10.0,0.0,0.0,98657.67917499997,1512.875,-0.17500000000012506,100170.55417499997,0.0
2019-01-03 19:39:00,0.0,10.0,0.0,0.0,98657.67917499997,1511.6499999999999,-1.2250000000000227,100169.32917499996,0.0
2019-01-03 19:40:00,0.0,10.0,0.0,0.0,98657.67917499997,1510.0750000000003,-1.5749999999997044,100167.75417499997,0.0
2019-01-03 19:41:00,0.0,10.0,0.0,0.0,98657.67917499997,1509.7749999999999,-0.3000000000002956,100167.45417499996,0.0
2019-01-03 19:42:00,0.0,10.0,0.0,0.0,98657.67917499997,1509.5000000000002,-0.2749999999997499,100167.17917499997,0.0
2019-01-03 19:43:00,0.0,10.0,0.0,0.0,98657.67917499997,1509.05,-0.45000000000015916,100166.72917499997,0.0
2019-01-03 19:44:00,0.0,10.0,0.0,0.0,98657.67917499998,1508.8999999999999,-0.1500000000001478,100166.57917499998,0.0
2019-01-03 19:45:00,0.0,10.0,0.0,0.0,98657.67917499997,1508.9249999999997,0.024999999999977263,100166.60417499997,0.0
2019-01-03 19:46:00,0.0,10.0,0.0,0.0,98657.67917499997,1508.6000000000001,-0.3249999999997044,100166.27917499997,0.0
2019-01-03 19:47:00,0.0,10.0,0.0,0.0,98657.67917499998,1509.4,0.7999999999998408,100167.07917499998,0.0
2019-01-03 19:48:00,0.0,10.0,0.0,0.0,98657.67917499998,1509.4,0.0,100167.07917499998,0.0
2019-01-03 19:49:00,0.0,10.0,0.0,0.0,98657.67917499998,1509.65,0.25000000000005684,100167.32917499998,0.0
2019-01-03 19:50:00,0.0,10.0,0.0,0.0,98657.67917499998,1509.7,0.049999999999954525,100167.37917499998,0.0
2019-01-03 19:51:00,0.0,10.0,0.0,0.0,98657.67917499998,1509.275,-0.4249999999998977,100166.95417499998,0.0
2019-01-03 19:52:00,0.0,10.0,0.0,0.0,98657.67917499998,1509.075,-0.20000000000010232,100166.75417499998,0.0
2019-01-03 19:53:00,0.0,10.0,0.0,0.0,98657.67917499998,1509.125,0.049999999999954525,100166.80417499998,0.0
