,V1,V2,ID,Gender,Population,Geographic.origin,Geographic.area,region,distance,latitude,longtitude
HGDP00129,6513.24514664955,26544.1429013617,HGDP00129,M,Hazara,Pakistan,Pakistan,Central/South Asia,6132.580278,33.5,70
HGDP00143,-10548.2111164781,29240.4424094536,HGDP00143,M,Makrani,Pakistan,Pakistan,Central/South Asia,5704.994418,26,64
HGDP00158,-11522.5633376634,39995.2960506711,HGDP00158,M,Makrani,Pakistan,Pakistan,Central/South Asia,5704.994418,26,64
HGDP00181,-3309.15149247164,33654.9759457035,HGDP00181,M,Sindhi,Pakistan,Pakistan,Central/South Asia,6201.994706,25.5,69
HGDP00205,-7105.13778243506,34579.1810248982,HGDP00205,M,Sindhi,Pakistan,Pakistan,Central/South Asia,6201.994706,25.5,69
HGDP00228,-5106.83356073476,35114.2114298065,HGDP00228,M,Pathan,Pakistan,Pakistan,Central/South Asia,6178.886689,33.5,70.5
HGDP00254,-7380.53358952769,38228.9792245766,HGDP00254,M,Pathan,Pakistan,Pakistan,Central/South Asia,6178.886689,33.5,70.5
HGDP00285,-6911.50612435219,40328.0123286932,HGDP00285,M,Kalash,Pakistan,Pakistan,Central/South Asia,6253.640204,36,71.5
HGDP00313,-6238.33373720004,39102.3299393147,HGDP00313,M,Kalash,Pakistan,Pakistan,Central/South Asia,6253.640204,36,71.5
HGDP00341,3233.80312953777,27762.4037945255,HGDP00341,M,Burusho,Pakistan,Pakistan,Central/South Asia,6475.612264,36.5,74
HGDP00397,2374.10288397947,27163.1028131946,HGDP00397,M,Burusho,Pakistan,Pakistan,Central/South Asia,6475.612264,36.5,74
HGDP00782,63594.0790158486,-37916.1599752766,HGDP00782,M,Han,China,China,East Asia,10133.39558,32.3,114
HGDP00813,64897.4806554521,-40197.7709330869,HGDP00813,F,Han,China,China,East Asia,10133.39558,32.3,114
HGDP01288,61933.6054871592,-34854.9553103895,HGDP01288,M,Han,China,China,East Asia,10133.39558,32.3,114
HGDP01097,63706.8106553311,-38778.7474597212,HGDP01097,M,Tujia,China,China,East Asia,9832.495914,29,109
HGDP01182,59762.2932816661,-36463.4394120873,HGDP01182,M,Yizu,China,China,East Asia,9328.789625,28,103
HGDP01194,62337.5659476005,-37771.3854917062,HGDP01194,M,Miaozu,China,China,East Asia,9875.317612,28,109
HGDP01209,62710.2654411017,-33021.706511831,HGDP01209,F,Oroqen,China,China,East Asia,10293.50952,50.4,126.5
HGDP01221,61866.0218576641,-34188.7156638696,HGDP01221,M,Daur,China,China,East Asia,10213.23714,48.5,124
HGDP01245,62070.4924596504,-34188.6798442446,HGDP01245,M,Xibo,China,China,East Asia,7110.284347,43.5,81.5
HGDP01301,23857.6791116458,5886.1743558015,HGDP01301,M,Uygur,China,China,Central/South Asia,7071.966822,44,81
HGDP00116,26533.8601126905,4611.61606881621,HGDP00116,M,Hazara,Pakistan,Pakistan,Central/South Asia,6132.580278,33.5,70
HGDP00130,-51924.4925485309,-10567.3264293731,HGDP00130,M,Makrani,Pakistan,Pakistan,Central/South Asia,5704.994418,26,64
HGDP00144,-17893.5846727721,39544.5040708041,HGDP00144,M,Makrani,Pakistan,Pakistan,Central/South Asia,5704.994418,26,64
HGDP00160,-16293.0592989077,40226.3657479782,HGDP00160,M,Makrani,Pakistan,Pakistan,Central/South Asia,5704.994418,26,64
HGDP00183,-5308.58904420164,32146.498442782,HGDP00183,M,Sindhi,Pakistan,Pakistan,Central/South Asia,6201.994706,25.5,69
HGDP00206,-1550.16657543865,29616.3119167248,HGDP00206,F,Sindhi,Pakistan,Pakistan,Central/South Asia,6201.994706,25.5,69
HGDP00230,-4726.05612512478,35324.3195290981,HGDP00230,M,Pathan,Pakistan,Pakistan,Central/South Asia,6178.886689,33.5,70.5
HGDP00258,-3026.05205704026,31594.3181609254,HGDP00258,M,Pathan,Pakistan,Pakistan,Central/South Asia,6178.886689,33.5,70.5
HGDP00286,-6703.28570052915,39524.7766814764,HGDP00286,F,Kalash,Pakistan,Pakistan,Central/South Asia,6253.640204,36,71.5
HGDP00315,-5410.0397868584,40368.5947553702,HGDP00315,M,Kalash,Pakistan,Pakistan,Central/South Asia,6253.640204,36,71.5
HGDP00402,2578.91280115468,27928.6989710303,HGDP00402,M,Burusho,Pakistan,Pakistan,Central/South Asia,6475.612264,36.5,74
HGDP00783,64025.7747826114,-36614.3279328428,HGDP00783,F,Han,China,China,East Asia,10133.39558,32.3,114
HGDP00774,66039.1250575684,-39644.2718192115,HGDP00774,M,Han,China,China,East Asia,10133.39558,32.3,114
HGDP00817,62666.7047801915,-37439.9659997784,HGDP00817,F,Han,China,China,East Asia,10133.39558,32.3,114
HGDP01289,63326.087481963,-35089.0990303472,HGDP01289,M,Han,China,China,East Asia,10133.39558,32.3,114
HGDP01098,63015.0535844812,-37869.5081554533,HGDP01098,F,Tujia,China,China,East Asia,9832.495914,29,109
HGDP01183,59652.3447655178,-36847.2786814538,HGDP01183,M,Yizu,China,China,East Asia,9328.789625,28,103
HGDP01195,63749.8093652826,-37594.9730054022,HGDP01195,M,Miaozu,China,China,East Asia,9875.317612,28,109
HGDP01210,64880.3240721182,-37120.0032314916,HGDP01210,M,Oroqen,China,China,East Asia,10293.50952,50.4,126.5
HGDP01222,61120.4743344317,-33290.0432883534,HGDP01222,F,Daur,China,China,East Asia,10213.23714,48.5,124
HGDP01234,61727.2319710655,-34695.3832427969,HGDP01234,F,Hezhen,China,China,East Asia,10896.33577,47.5,133.5
HGDP01246,61068.7136804219,-34843.1234698746,HGDP01246,M,Xibo,China,China,East Asia,7110.284347,43.5,81.5
HGDP01302,35985.513906767,-3624.43626004663,HGDP01302,M,Uygur,China,China,Central/South Asia,7071.966822,44,81
HGDP00118,22600.1000747654,7061.87329336353,HGDP00118,M,Hazara,Pakistan,Pakistan,Central/South Asia,6132.580278,33.5,70
HGDP00145,-18476.9277540386,37257.9351677455,HGDP00145,M,Makrani,Pakistan,Pakistan,Central/South Asia,5704.994418,26,64
HGDP00161,-17987.9011236949,37429.1183261126,HGDP00161,M,Makrani,Pakistan,Pakistan,Central/South Asia,5704.994418,26,64
HGDP00185,-6951.69586276029,34900.9435845538,HGDP00185,M,Sindhi,Pakistan,Pakistan,Central/South Asia,6201.994706,25.5,69
HGDP00208,-4312.58144586851,33487.1353514535,HGDP00208,M,Sindhi,Pakistan,Pakistan,Central/South Asia,6201.994706,25.5,69
HGDP00232,-5816.47194683966,35729.7637309316,HGDP00232,F,Pathan,Pakistan,Pakistan,Central/South Asia,6178.886689,33.5,70.5
HGDP00259,-6829.81581835779,38039.4753062904,HGDP00259,M,Pathan,Pakistan,Pakistan,Central/South Asia,6178.886689,33.5,70.5
HGDP00033,-12067.6991825431,41598.8526443154,HGDP00033,M,Brahui,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00288,-6294.91686402644,38952.6477415004,HGDP00288,M,Kalash,Pakistan,Pakistan,Central/South Asia,6253.640204,36,71.5
HGDP00319,-5739.30502173429,39630.326270234,HGDP00319,M,Kalash,Pakistan,Pakistan,Central/South Asia,6253.640204,36,71.5
HGDP00351,2341.47244015173,28032.493697519,HGDP00351,M,Burusho,Pakistan,Pakistan,Central/South Asia,6475.612264,36.5,74
HGDP00407,4411.32691571959,26506.6889912409,HGDP00407,M,Burusho,Pakistan,Pakistan,Central/South Asia,6475.612264,36.5,74
HGDP00971,63095.2993191731,-36785.87568349,HGDP00971,M,Han,China,China,East Asia,10133.39558,32.3,114
HGDP00776,63259.5451167234,-38386.8205246448,HGDP00776,F,Han,China,China,East Asia,10133.39558,32.3,114
HGDP00819,63523.6328975487,-38912.6269747101,HGDP00819,M,Han,China,China,East Asia,10133.39558,32.3,114
HGDP01290,61864.9389045959,-34862.154504964,HGDP01290,M,Han,China,China,East Asia,10133.39558,32.3,114
HGDP01099,62699.8691570487,-37970.7385628872,HGDP01099,M,Tujia,China,China,East Asia,9832.495914,29,109
HGDP01184,61181.9973030446,-35124.2691255372,HGDP01184,M,Yizu,China,China,East Asia,9328.789625,28,103
HGDP01196,63687.6607759996,-38436.9366112065,HGDP01196,F,Miaozu,China,China,East Asia,9875.317612,28,109
HGDP01211,62939.4165027877,-33279.5066839016,HGDP01211,F,Oroqen,China,China,East Asia,10293.50952,50.4,126.5
HGDP01223,59430.3694676141,-31309.5347134951,HGDP01223,F,Mongola,China,China,East Asia,9408.954066,45,111
HGDP01235,62413.4640682123,-35755.243735147,HGDP01235,M,Hezhen,China,China,East Asia,10896.33577,47.5,133.5
HGDP01247,53847.3737003912,-25828.8848138934,HGDP01247,M,Xibo,China,China,East Asia,7110.284347,43.5,81.5
HGDP01303,20568.3526927105,11326.1181965495,HGDP01303,M,Uygur,China,China,Central/South Asia,7071.966822,44,81
HGDP00124,23804.2834088513,8257.96511008238,HGDP00124,M,Hazara,Pakistan,Pakistan,Central/South Asia,6132.580278,33.5,70
HGDP00136,-16983.6103380485,36442.1633825038,HGDP00136,M,Makrani,Pakistan,Pakistan,Central/South Asia,5704.994418,26,64
HGDP00151,-16802.6363750416,36186.273650414,HGDP00151,F,Makrani,Pakistan,Pakistan,Central/South Asia,5704.994418,26,64
HGDP00171,-4367.81322878048,34170.2670663793,HGDP00171,M,Sindhi,Pakistan,Pakistan,Central/South Asia,6201.994706,25.5,69
HGDP00195,-3903.3035110831,30933.7714460341,HGDP00195,F,Sindhi,Pakistan,Pakistan,Central/South Asia,6201.994706,25.5,69
HGDP00218,-7368.95874574288,37752.5690600068,HGDP00218,M,Pathan,Pakistan,Pakistan,Central/South Asia,6178.886689,33.5,70.5
HGDP00243,-8125.43405276246,40858.202842884,HGDP00243,M,Pathan,Pakistan,Pakistan,Central/South Asia,6178.886689,33.5,70.5
HGDP00274,-5282.50217361516,39674.0128522876,HGDP00274,F,Kalash,Pakistan,Pakistan,Central/South Asia,6253.640204,36,71.5
HGDP00304,-6089.75957459289,39628.1625764603,HGDP00304,F,Kalash,Pakistan,Pakistan,Central/South Asia,6253.640204,36,71.5
HGDP00330,-5830.14129503012,39706.618491082,HGDP00330,M,Kalash,Pakistan,Pakistan,Central/South Asia,6253.640204,36,71.5
HGDP00372,3844.37310249502,26733.1024935619,HGDP00372,M,Burusho,Pakistan,Pakistan,Central/South Asia,6475.612264,36.5,74
HGDP00433,-730.662789553829,30583.1854162013,HGDP00433,M,Burusho,Pakistan,Pakistan,Central/South Asia,6475.612264,36.5,74
HGDP00814,62882.5582974197,-37489.1544265966,HGDP00814,F,Han,China,China,East Asia,10133.39558,32.3,114
HGDP00784,61600.2857874214,-36833.9897447476,HGDP00784,F,Han,China,China,East Asia,10133.39558,32.3,114
HGDP00975,62685.2201704155,-37885.946519883,HGDP00975,F,Han,China,China,East Asia,10133.39558,32.3,114
HGDP01295,60180.0588810083,-35552.9934474499,HGDP01295,M,Han,China,China,East Asia,10133.39558,32.3,114
HGDP01104,63885.6877858557,-36864.3078229336,HGDP01104,M,Tujia,China,China,East Asia,9832.495914,29,109
HGDP01189,62396.4933409589,-37169.8872349529,HGDP01189,M,Miaozu,China,China,East Asia,9875.317612,28,109
HGDP01204,60539.747024632,-35102.1579209722,HGDP01204,M,Oroqen,China,China,East Asia,10293.50952,50.4,126.5
HGDP01216,60728.5173204287,-33643.5403661879,HGDP01216,M,Daur,China,China,East Asia,10213.23714,48.5,124
HGDP01228,59923.4247525377,-32225.3044768128,HGDP01228,M,Mongola,China,China,East Asia,9408.954066,45,111
HGDP01240,62950.73075591,-34863.2052290509,HGDP01240,M,Hezhen,China,China,East Asia,10896.33577,47.5,133.5
HGDP01308,59511.150738779,-35160.7926984156,HGDP01308,M,Dai,China,China,East Asia,9343.955377,21,100
HGDP00057,-29670.2983648391,21152.2626174829,HGDP00057,M,Balochi,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00127,25800.3297376592,6051.16561010315,HGDP00127,M,Hazara,Pakistan,Pakistan,Central/South Asia,6132.580278,33.5,70
HGDP00139,-28600.5331577365,27549.2382490896,HGDP00139,M,Makrani,Pakistan,Pakistan,Central/South Asia,5704.994418,26,64
HGDP00154,-17289.2306416943,39759.3573827741,HGDP00154,F,Makrani,Pakistan,Pakistan,Central/South Asia,5704.994418,26,64
HGDP00175,-52061.2761217398,-17039.7978531972,HGDP00175,M,Sindhi,Pakistan,Pakistan,Central/South Asia,6201.994706,25.5,69
HGDP00199,-11837.4176803932,39344.923952777,HGDP00199,M,Sindhi,Pakistan,Pakistan,Central/South Asia,6201.994706,25.5,69
HGDP00222,-5632.5309653824,36221.6766300216,HGDP00222,M,Pathan,Pakistan,Pakistan,Central/South Asia,6178.886689,33.5,70.5
HGDP00279,-5451.67172473121,38025.9941530168,HGDP00279,M,Kalash,Pakistan,Pakistan,Central/South Asia,6253.640204,36,71.5
HGDP00309,-5131.54032315943,39240.9033952852,HGDP00309,M,Kalash,Pakistan,Pakistan,Central/South Asia,6253.640204,36,71.5
HGDP00382,3216.23664894276,27903.6506425748,HGDP00382,M,Burusho,Pakistan,Pakistan,Central/South Asia,6475.612264,36.5,74
HGDP00444,1241.53837513879,28928.4293433994,HGDP00444,F,Burusho,Pakistan,Pakistan,Central/South Asia,6475.612264,36.5,74
HGDP00818,64008.1790296463,-39386.0051869597,HGDP00818,F,Han,China,China,East Asia,10133.39558,32.3,114
HGDP00786,64729.5483313197,-39834.4251745342,HGDP00786,M,Han,China,China,East Asia,10133.39558,32.3,114
HGDP00977,63829.2022119895,-38837.2220359104,HGDP00977,M,Han,China,China,East Asia,10133.39558,32.3,114
HGDP01095,63184.0464878772,-38294.980891777,HGDP01095,M,Tujia,China,China,East Asia,9832.495914,29,109
HGDP00080,-14673.4139689123,41367.8341790965,HGDP00080,M,Balochi,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP01180,62688.8980246997,-37040.9692379385,HGDP01180,M,Yizu,China,China,East Asia,9328.789625,28,103
HGDP01191,63250.0471946233,-38005.7465893992,HGDP01191,M,Miaozu,China,China,East Asia,9875.317612,28,109
HGDP01206,61675.9953125783,-32628.0324276376,HGDP01206,M,Oroqen,China,China,East Asia,10293.50952,50.4,126.5
HGDP01218,60149.3150452319,-34778.1385352138,HGDP01218,M,Daur,China,China,East Asia,10213.23714,48.5,124
HGDP01230,56015.8353774389,-25290.671434248,HGDP01230,M,Mongola,China,China,East Asia,9408.954066,45,111
HGDP01242,62537.2716191579,-35011.5281402894,HGDP01242,F,Hezhen,China,China,East Asia,10896.33577,47.5,133.5
HGDP01298,18180.1007822755,13651.9397611919,HGDP01298,M,Uygur,China,China,Central/South Asia,7071.966822,44,81
HGDP01310,59104.2107530019,-36368.1562262256,HGDP01310,M,Dai,China,China,East Asia,9343.955377,21,100
HGDP00128,26622.1964400828,4073.96661667796,HGDP00128,M,Hazara,Pakistan,Pakistan,Central/South Asia,6132.580278,33.5,70
HGDP00140,-17665.4006772353,34920.1112600763,HGDP00140,M,Makrani,Pakistan,Pakistan,Central/South Asia,5704.994418,26,64
HGDP00155,-15770.9032833144,42463.6162557642,HGDP00155,F,Makrani,Pakistan,Pakistan,Central/South Asia,5704.994418,26,64
HGDP00177,-15306.7508127226,23083.2667088462,HGDP00177,M,Sindhi,Pakistan,Pakistan,Central/South Asia,6201.994706,25.5,69
HGDP00201,-6078.02037001054,33760.4994229975,HGDP00201,M,Sindhi,Pakistan,Pakistan,Central/South Asia,6201.994706,25.5,69
HGDP00224,-5200.25003021555,36158.7905376326,HGDP00224,M,Pathan,Pakistan,Pakistan,Central/South Asia,6178.886689,33.5,70.5
HGDP00281,-6240.57584315948,39958.7488290143,HGDP00281,M,Kalash,Pakistan,Pakistan,Central/South Asia,6253.640204,36,71.5
HGDP00141,-18501.0645660512,36377.9261520383,HGDP00141,M,Makrani,Pakistan,Pakistan,Central/South Asia,5704.994418,26,64
HGDP00157,-18471.2431657209,38876.4777841648,HGDP00157,F,Makrani,Pakistan,Pakistan,Central/South Asia,5704.994418,26,64
HGDP00179,-7100.99091994404,33011.8202195209,HGDP00179,M,Sindhi,Pakistan,Pakistan,Central/South Asia,6201.994706,25.5,69
HGDP00226,-6792.03248858716,37264.7237150243,HGDP00226,M,Pathan,Pakistan,Pakistan,Central/South Asia,6178.886689,33.5,70.5
HGDP00251,-5773.52450645959,34339.6350170544,HGDP00251,M,Pathan,Pakistan,Pakistan,Central/South Asia,6178.886689,33.5,70.5
HGDP01193,62694.2121458553,-38358.5925881823,HGDP01193,M,Miaozu,China,China,East Asia,9875.317612,28,109
HGDP01208,62943.3799054042,-33802.27090945,HGDP01208,M,Oroqen,China,China,East Asia,10293.50952,50.4,126.5
HGDP01181,61275.2965434517,-35917.0311962828,HGDP01181,M,Yizu,China,China,East Asia,9328.789625,28,103
HGDP01192,63537.0242196964,-38913.213656023,HGDP01192,M,Miaozu,China,China,East Asia,9875.317612,28,109
HGDP01207,60692.6121540947,-31726.6066568894,HGDP01207,M,Oroqen,China,China,East Asia,10293.50952,50.4,126.5
HGDP01231,60147.262549779,-34404.7268774691,HGDP01231,F,Mongola,China,China,East Asia,9408.954066,45,111
HGDP01243,45264.2394851931,-15915.4558515117,HGDP01243,M,Xibo,China,China,East Asia,7110.284347,43.5,81.5
HGDP01299,26450.8773920348,7436.72842437351,HGDP01299,M,Uygur,China,China,Central/South Asia,7071.966822,44,81
HGDP01311,60106.6166512222,-37012.4723106783,HGDP01311,M,Dai,China,China,East Asia,9343.955377,21,100
HGDP00311,-5140.69991490588,38609.4394935281,HGDP00311,M,Kalash,Pakistan,Pakistan,Central/South Asia,6253.640204,36,71.5
HGDP00336,3013.14459828472,26230.1867471511,HGDP00336,F,Burusho,Pakistan,Pakistan,Central/South Asia,6475.612264,36.5,74
HGDP00388,1088.68003608933,27908.627905074,HGDP00388,M,Burusho,Pakistan,Pakistan,Central/South Asia,6475.612264,36.5,74
HGDP00445,2842.56075354306,28052.1214477181,HGDP00445,M,Burusho,Pakistan,Pakistan,Central/South Asia,6475.612264,36.5,74
HGDP00974,62301.7804782833,-37391.7431721961,HGDP00974,F,Han,China,China,East Asia,10133.39558,32.3,114
HGDP00811,64121.7114168755,-38593.5343553363,HGDP00811,F,Han,China,China,East Asia,10133.39558,32.3,114
HGDP01096,63409.2278530993,-38065.0890583194,HGDP01096,M,Tujia,China,China,East Asia,9832.495914,29,109
HGDP01103,63627.974034508,-38325.3318460165,HGDP01103,M,Tujia,China,China,East Asia,9832.495914,29,109
HGDP01188,61529.1150292456,-36583.8511879844,HGDP01188,F,Yizu,China,China,East Asia,9328.789625,28,103
HGDP01203,63656.0313442519,-35043.0150540574,HGDP01203,M,Oroqen,China,China,East Asia,10293.50952,50.4,126.5
HGDP01215,60298.2352180129,-32671.2447595186,HGDP01215,F,Daur,China,China,East Asia,10213.23714,48.5,124
HGDP01227,58275.9981873038,-30171.3134841291,HGDP01227,M,Mongola,China,China,East Asia,9408.954066,45,111
HGDP01239,62250.6181563238,-34134.3957677266,HGDP01239,F,Hezhen,China,China,East Asia,10896.33577,47.5,133.5
HGDP01251,62029.243821579,-34330.7586609296,HGDP01251,F,Xibo,China,China,East Asia,7110.284347,43.5,81.5
HGDP01307,60547.306177354,-37629.5062498052,HGDP01307,M,Dai,China,China,East Asia,9343.955377,21,100
HGDP01179,61332.9595470682,-36751.7120983043,HGDP01179,M,Yizu,China,China,East Asia,9328.789625,28,103
HGDP01190,61989.3013519595,-37476.6542804244,HGDP01190,M,Miaozu,China,China,East Asia,9875.317612,28,109
HGDP01205,60925.199710776,-33128.9846599535,HGDP01205,M,Oroqen,China,China,East Asia,10293.50952,50.4,126.5
HGDP01217,60223.8821924937,-31200.4624680896,HGDP01217,M,Daur,China,China,East Asia,10213.23714,48.5,124
HGDP01229,53059.354879234,-23619.1946326388,HGDP01229,M,Mongola,China,China,East Asia,9408.954066,45,111
HGDP01241,61386.1239632378,-34597.8524798002,HGDP01241,M,Hezhen,China,China,East Asia,10896.33577,47.5,133.5
HGDP01297,21227.244246247,9716.74593644012,HGDP01297,M,Uygur,China,China,Central/South Asia,7071.966822,44,81
HGDP01309,60688.9024757468,-37311.4244890824,HGDP01309,M,Dai,China,China,East Asia,9343.955377,21,100
HGDP01312,60614.4303589393,-38471.5348771499,HGDP01312,M,Dai,China,China,East Asia,9343.955377,21,100
HGDP01323,59195.3824260814,-36717.945058144,HGDP01323,F,Lahu,China,China,East Asia,9299.626366,22,100
HGDP01335,63772.6060596444,-39215.4812700707,HGDP01335,F,She,China,China,East Asia,10817.81249,27,119
HGDP01347,56917.6800285761,-31857.0372276391,HGDP01347,M,Tu,China,China,East Asia,8868.138507,36,101
HGDP00946,54945.6149296697,-25391.7295909684,HGDP00946,M,Yakut,Siberia,Russia,East Asia,9919.809481,63,129.5
HGDP00958,51202.3546666108,-20429.3074787893,HGDP00958,M,Yakut,Siberia,Russia,East Asia,9919.809481,63,129.5
HGDP00747,64209.1013546319,-37622.3004956615,HGDP00747,M,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP00759,64189.3169578497,-39444.1920401645,HGDP00759,M,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP00769,65307.0502842888,-37160.9581544844,HGDP00769,M,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP00712,59957.5936915706,-36291.4547334477,HGDP00712,F,Cambodian,Cambodia,Southeast Asia,East Asia,10260.54741,12,105
HGDP00542,22907.6592902659,-25831.1455208377,HGDP00542,M,Papuan,New Guinea,New Guinea,Oceania,14843.12266,-4,143
HGDP00554,23139.9084527246,-26425.8989013609,HGDP00554,F,Papuan,New Guinea,New Guinea,Oceania,14843.12266,-4,143
HGDP00662,30766.7868652017,-28616.7624350965,HGDP00662,M,NAN Melanesian,Bougainville,Southern Europe,Oceania,16168.51405,-6,155
HGDP01027,29099.4644354294,-27409.8484429627,HGDP01027,F,NAN Melanesian,Bougainville,Southern Europe,Oceania,16168.51405,-6,155
HGDP00521,-20378.0744093338,59473.8698821918,HGDP00521,M,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP00533,-16610.3614762661,59285.8020886967,HGDP00533,M,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP01361,-20363.375900273,61678.848468982,HGDP01361,M,French Basque,France,Southern Europe,Europe,6012.260603,43,0
HGDP01372,-19575.5215161005,61206.4716386941,HGDP01372,M,French Basque,France,Southern Europe,Europe,6012.260603,43,0
HGDP00667,-23985.1566355696,62706.2077979146,HGDP00667,F,Sardinian,Italy,Southern Europe,Europe,5305.809561,40,9
HGDP01066,-27240.1810589963,63296.063264938,HGDP01066,M,Sardinian,Italy,Southern Europe,Europe,5305.809561,40,9
HGDP01078,-24070.3404199196,64000.9442954799,HGDP01078,F,Sardinian,Italy,Southern Europe,Europe,5305.809561,40,9
HGDP01172,-20883.2987134149,61072.6191299286,HGDP01172,F,North Italian,Italy (Bergamo),Southern Europe,Europe,5249.040337,46,10
HGDP00794,-17182.6775527843,57603.7076111067,HGDP00794,F,Orcadian,Orkney Islands,Northern Europe,Europe,6636.685091,59,-3
HGDP00806,-17708.4984298174,61925.9918758538,HGDP00806,F,Orcadian,Orkney Islands,Northern Europe,Europe,6636.685091,59,-3
HGDP01313,60427.1602854116,-37033.5258198551,HGDP01313,M,Dai,China,China,East Asia,9343.955377,21,100
HGDP01324,59674.80537355,-36896.8190027272,HGDP01324,F,Lahu,China,China,East Asia,9299.626366,22,100
HGDP01336,61966.3407482768,-38810.8279788418,HGDP01336,F,She,China,China,East Asia,10817.81249,27,119
HGDP01348,55107.341916394,-29426.3085809806,HGDP01348,M,Tu,China,China,East Asia,8868.138507,36,101
HGDP00947,52626.0391688896,-21981.767264167,HGDP00947,M,Yakut,Siberia,Russia,East Asia,9919.809481,63,129.5
HGDP00959,62469.4917227786,-34486.518171558,HGDP00959,F,Yakut,Siberia,Russia,East Asia,9919.809481,63,129.5
HGDP00748,63837.4595576944,-37788.8284248632,HGDP00748,M,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP00760,64487.2201264506,-38328.9577324389,HGDP00760,F,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP00770,68227.4627067659,-25220.1199037009,HGDP00770,M,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP00713,49098.2620297749,-27275.4127486463,HGDP00713,F,Cambodian,Cambodia,Southeast Asia,East Asia,10260.54741,12,105
HGDP00543,24356.0861002069,-26928.5281891468,HGDP00543,M,Papuan,New Guinea,New Guinea,Oceania,14843.12266,-4,143
HGDP00555,22914.587317889,-25695.0142156935,HGDP00555,M,Papuan,New Guinea,New Guinea,Oceania,14843.12266,-4,143
HGDP00663,29737.4496639273,-27600.4134232895,HGDP00663,F,NAN Melanesian,Bougainville,Southern Europe,Oceania,16168.51405,-6,155
HGDP00522,-18581.7437048703,59920.669731604,HGDP00522,M,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP00534,-17768.4689004341,59419.8642696093,HGDP00534,F,French,France,Southern Europe,Europe,5857.478333,46,2
HGDP01220,62153.4687299514,-34347.1753805237,HGDP01220,M,Daur,China,China,East Asia,10213.23714,48.5,124
HGDP01362,-21123.0324191804,61077.9601810992,HGDP01362,M,French Basque,France,Southern Europe,Europe,6012.260603,43,0
HGDP01373,-20086.874317633,61397.7257955849,HGDP01373,F,French Basque,France,Southern Europe,Europe,6012.260603,43,0
HGDP00668,-25414.105105043,63445.7464109456,HGDP00668,M,Sardinian,Italy,Southern Europe,Europe,5305.809561,40,9
HGDP01067,-23652.8295866325,63104.7607640005,HGDP01067,M,Sardinian,Italy,Southern Europe,Europe,5305.809561,40,9
HGDP01079,-24501.7399316304,62595.7901090483,HGDP01079,M,Sardinian,Italy,Southern Europe,Europe,5305.809561,40,9
HGDP01173,-20277.2852648933,61097.0729761788,HGDP01173,M,North Italian,Italy (Bergamo),Southern Europe,Europe,5249.040337,46,10
HGDP00795,-17175.580903232,58657.394890357,HGDP00795,M,Orcadian,Orkney Islands,Northern Europe,Europe,6636.685091,59,-3
HGDP00807,-15861.8203985735,58820.6992736895,HGDP00807,M,Orcadian,Orkney Islands,Northern Europe,Europe,6636.685091,59,-3
HGDP01314,60980.818446626,-38198.6715921608,HGDP01314,F,Dai,China,China,East Asia,9343.955377,21,100
HGDP01325,61376.3227863365,-37127.1361990772,HGDP01325,F,Lahu,China,China,East Asia,9299.626366,22,100
HGDP01337,61240.146913967,-35018.6594828876,HGDP01337,M,Naxi,China,China,East Asia,9131.367263,26,100
HGDP01349,58579.8440167234,-31892.8013177763,HGDP01349,M,Tu,China,China,East Asia,8868.138507,36,101
HGDP00948,50524.7130809134,-19474.408403677,HGDP00948,M,Yakut,Siberia,Russia,East Asia,9919.809481,63,129.5
HGDP00960,57199.2827240453,-24649.6525291892,HGDP00960,M,Yakut,Siberia,Russia,East Asia,9919.809481,63,129.5
HGDP00749,63329.4904890401,-38248.0414528797,HGDP00749,M,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP00761,63762.3261584315,-36671.257499571,HGDP00761,F,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP00771,64447.2610362998,-37212.7154563169,HGDP00771,F,Japanese,Japan,Japan,East Asia,11762.10792,38,138
HGDP00714,53598.2122727413,-31644.9055991741,HGDP00714,M,Cambodian,Cambodia,Southeast Asia,East Asia,10260.54741,12,105
HGDP00544,29769.9439892348,-27232.0183739635,HGDP00544,F,Papuan,New Guinea,New Guinea,Oceania,14843.12266,-4,143
HGDP00556,23208.2288951753,-26159.6192018385,HGDP00556,M,Papuan,New Guinea,New Guinea,Oceania,14843.12266,-4,143
HGDP00664,31140.4122431263,-26770.742196562,HGDP00664,F,NAN Melanesian,Bougainville,Southern Europe,Oceania,16168.51405,-6,155
