,V1,V2,ID,Gender,Population,Geographic.origin,Geographic.area,region,distance,latitude,longtitude
291,-580.328370058254,181.922683322466,HGDP00700,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
292,-1558.00061504067,155.329984786008,HGDP00732,M,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
293,-1643.41160253324,-156.33416122634,HGDP00744,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
294,-753.609564010887,-788.47215277238,HGDP00017,M,Brahui,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
295,-1334.83923583777,-1177.00633171752,HGDP00041,M,Brahui,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
296,-1367.96910966157,-502.837472622446,HGDP00064,M,Balochi,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
297,-849.885006589287,-365.461426967313,HGDP00088,M,Balochi,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
298,-1649.70797659925,94.4875430427648,HGDP00106,M,Hazara,Pakistan,Pakistan,Central/South Asia,6132.580278,33.5,70
299,-1540.03085668032,-82.7255048773967,HGDP00119,M,Hazara,Pakistan,Pakistan,Central/South Asia,6132.580278,33.5,70
300,-1371.33613013285,-505.254240354403,HGDP00131,M,Makrani,Pakistan,Pakistan,Central/South Asia,5704.994418,26,64
301,-787.420404452271,-292.081705859233,HGDP00146,M,Makrani,Pakistan,Pakistan,Central/South Asia,5704.994418,26,64
302,-167.014934566305,-15.670028275427,HGDP00163,M,Sindhi,Pakistan,Pakistan,Central/South Asia,6201.994706,25.5,69
303,-225.829329758504,134.036508301726,HGDP00187,M,Sindhi,Pakistan,Pakistan,Central/South Asia,6201.994706,25.5,69
304,280.6366733156,387.683641362827,HGDP00210,F,Sindhi,Pakistan,Pakistan,Central/South Asia,6201.994706,25.5,69
305,-459.687368130413,741.283087086433,HGDP00234,M,Pathan,Pakistan,Pakistan,Central/South Asia,6178.886689,33.5,70.5
306,63.6411372527084,379.761982730937,HGDP00262,M,Pathan,Pakistan,Pakistan,Central/South Asia,6178.886689,33.5,70.5
